Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
12.16111111,0.73,2.7692,206,9.982,1026.18,Partly cloudy starting in the morning continuing until evening.
12.91666667,0.64,1.6905,318,9.982,1026.39,Partly cloudy starting in the morning continuing until evening.
16.06666667,0.56,3.0429,7,9.982,1026.17,Partly cloudy starting in the morning continuing until evening.
16.09444444,0.49,3.3166,281,10.3523,1025.76,Partly cloudy starting in the morning continuing until evening.
17.2,0.48,3.6225,286,9.982,1025.18,Partly cloudy starting in the morning continuing until evening.
17.17222222,0.52,8.0661,262,9.982,1024.88,Partly cloudy starting in the morning continuing until evening.
16.11666667,0.56,3.7191,290,10.3523,1024.89,Partly cloudy starting in the morning continuing until evening.
12.28888889,0.73,6.44,280,9.982,1025.09,Partly cloudy starting in the morning continuing until evening.
10.09444444,0.83,3.4776,275,9.9015,1025.8,Partly cloudy starting in the morning continuing until evening.
8.977777778,0.84,3.22,239,9.9015,1026.07,Partly cloudy starting in the morning continuing until evening.
7.827777778,0.89,1.8032,255,9.9015,1026.29,Partly cloudy starting in the morning continuing until evening.
7.666666667,0.89,3.1717,252,7.0357,1026.58,Partly cloudy starting in the morning continuing until evening.
6.716666667,0.9,5.1681,252,5.6833,1026.66,Partly cloudy starting in the morning continuing until evening.
15.55555556,0.66,10.8997,200,15.8263,1012.38,Mostly cloudy throughout the day.
14.49444444,0.72,6.5044,200,15.8263,1012.27,Mostly cloudy throughout the day.
15.63333333,0.78,12.7673,146,14.0875,1009.46,Mostly cloudy throughout the day.
12.8,0.77,6.601,191,15.8263,1011.88,Mostly cloudy throughout the day.
12.28888889,0.77,10.9158,181,15.8263,1011.39,Mostly cloudy throughout the day.
11.85,0.81,9.7405,166,14.9569,1011.43,Mostly cloudy throughout the day.
10.23333333,0.86,7.7602,163,9.982,1011.28,Mostly cloudy throughout the day.
11.16111111,0.8,7.9051,181,8.1305,1011.47,Mostly cloudy throughout the day.
12.85555556,0.78,12.1555,192,9.982,1011.54,Mostly cloudy throughout the day.
16,0.68,8.0017,192,9.982,1011.97,Mostly cloudy throughout the day.
17.62222222,0.66,11.5598,210,9.982,1012,Mostly cloudy throughout the day.
18.73888889,0.62,9.7244,200,9.982,1012.12,Mostly cloudy throughout the day.
20.85555556,0.54,15.617,200,9.982,1011.88,Mostly cloudy throughout the day.
22.01111111,0.5,12.6546,191,9.982,1011.31,Mostly cloudy throughout the day.
22.4,0.45,14.4578,190,9.982,1010.62,Mostly cloudy throughout the day.
22.28888889,0.46,10.9319,184,9.982,1010.09,Mostly cloudy throughout the day.
22.75555556,0.42,16.9372,181,9.982,1009.5,Mostly cloudy throughout the day.
21.16666667,0.53,10.9802,174,10.3523,1009.59,Mostly cloudy throughout the day.
20.04444444,0.57,9.4668,161,9.982,1009.29,Mostly cloudy throughout the day.
17.89444444,0.7,4.9427,154,9.982,1009.39,Mostly cloudy throughout the day.
17.32222222,0.74,7.5187,157,9.982,1009.57,Mostly cloudy throughout the day.
17.70555556,0.73,10.7387,150,9.982,1009.39,Mostly cloudy throughout the day.
17.63333333,0.71,13.6689,150,15.8263,1009.2,Mostly cloudy throughout the day.
17.01666667,0.74,12.7834,164,14.9569,1009.24,Mostly cloudy throughout the day.
6.038888889,0.89,0,0,4.4436,1026.49,Foggy starting overnight continuing until morning.
4.977777778,0.93,3.0268,57,3.059,1026.3,Foggy starting overnight continuing until morning.
5.677777778,0.93,3.059,35,9.7566,1023.57,Foggy starting overnight continuing until morning.
5.927777778,0.93,6.1502,60,1.288,1026.41,Foggy starting overnight continuing until morning.
4.816666667,0.93,3.22,180,0.8372,1026.49,Foggy starting overnight continuing until morning.
4.227777778,0.93,6.44,160,2.2057,1026.5,Foggy starting overnight continuing until morning.
3.794444444,0.92,1.61,210,0.3703,1026.57,Foggy starting overnight continuing until morning.
2.755555556,0.96,0,0,0.2254,1026.58,Foggy starting overnight continuing until morning.
4.872222222,0.94,1.771,355,1.3363,1026.7,Foggy starting overnight continuing until morning.
8.85,0.93,11.27,210,4.025,1026.78,Foggy starting overnight continuing until morning.
13.72777778,0.69,9.5634,180,8.05,1026.59,Foggy starting overnight continuing until morning.
15.95,0.57,8.2271,153,9.982,1026.56,Foggy starting overnight continuing until morning.
17.17777778,0.53,3.6708,163,9.982,1026.46,Foggy starting overnight continuing until morning.
17.75555556,0.52,3.3488,145,9.982,1025.86,Foggy starting overnight continuing until morning.
17.95,0.49,4.7817,169,10.3523,1025.22,Foggy starting overnight continuing until morning.
18.88888889,0.48,3.1878,168,9.982,1024.46,Foggy starting overnight continuing until morning.
17.89444444,0.5,3.4454,147,9.982,1024.16,Foggy starting overnight continuing until morning.
17.37222222,0.53,3.22,115,10.3523,1023.86,Foggy starting overnight continuing until morning.
12.91111111,0.72,3.2361,104,9.982,1023.85,Foggy starting overnight continuing until morning.
10.08888889,0.85,3.2683,114,9.982,1023.95,Foggy starting overnight continuing until morning.
9.283333333,0.87,5.1198,69,9.982,1023.78,Foggy starting overnight continuing until morning.
7.844444444,0.89,3.0751,112,9.9015,1023.75,Foggy starting overnight continuing until morning.
7.777777778,0.89,2.0769,173,11.8979,1023.78,Foggy starting overnight continuing until morning.
7.455555556,0.89,2.9785,131,11.5276,1023.77,Foggy starting overnight continuing until morning.
6.666666667,0.93,3.0751,122,14.6832,1023.28,Partly cloudy throughout the day.
6.644444444,0.93,3.22,120,14.6349,1022.97,Partly cloudy throughout the day.
9.461111111,0.82,5.1842,164,9.8371,1020.11,Partly cloudy throughout the day.
4.555555556,0.92,3.1717,100,7.8729,1022.78,Partly cloudy throughout the day.
4.555555556,0.92,3.9445,63,7.8246,1022.58,Partly cloudy throughout the day.
5.305555556,0.93,5.313,76,6.5849,1022.48,Partly cloudy throughout the day.
5.044444444,0.93,4.9427,116,4.83,1022.21,Partly cloudy throughout the day.
5.944444444,0.93,4.3953,129,5.8765,1021.89,Partly cloudy throughout the day.
8.372222222,0.85,3.9606,136,7.5348,1021.83,Partly cloudy throughout the day.
10.83333333,0.79,7.6797,138,9.7566,1021.81,Partly cloudy throughout the day.
13.77222222,0.69,7.9695,141,9.9015,1021.79,Partly cloudy throughout the day.
15.04444444,0.64,3.6547,147,9.982,1021.75,Partly cloudy throughout the day.
17.77777778,0.56,3.6708,157,9.982,1021.48,Partly cloudy throughout the day.
18.91111111,0.49,3.6547,156,9.982,1020.78,Partly cloudy throughout the day.
19.83333333,0.49,2.9302,133,10.3523,1020.12,Partly cloudy throughout the day.
19.95,0.49,8.1144,130,9.982,1019.47,Partly cloudy throughout the day.
18.93333333,0.52,5.1037,114,9.982,1019.08,Partly cloudy throughout the day.
17.93888889,0.55,4.7012,84,9.982,1018.96,Partly cloudy throughout the day.
15.01111111,0.67,3.0751,100,9.982,1018.69,Partly cloudy throughout the day.
12.77222222,0.77,6.44,70,9.982,1019.01,Partly cloudy throughout the day.
11.37222222,0.8,6.1341,45,9.4507,1019.26,Partly cloudy throughout the day.
9.994444444,0.86,3.9445,43,8.1305,1019.18,Partly cloudy throughout the day.
8.933333333,0.89,3.22,50,8.05,1019.41,Partly cloudy throughout the day.
9.588888889,0.89,5.9087,112,7.9856,1019.43,Partly cloudy throughout the day.
10.90555556,0.81,6.1502,130,9.9015,1019.31,Partly cloudy starting in the morning continuing until night.
10.83333333,0.81,10.304,148,9.8049,1019.4,Partly cloudy starting in the morning continuing until night.
8.222222222,0.89,4.2343,121,9.4829,1021.33,Partly cloudy starting in the morning continuing until night.
9.766666667,0.81,6.1019,145,9.8049,1019.38,Partly cloudy starting in the morning continuing until night.
9.794444444,0.81,10.3684,139,9.8049,1019.18,Partly cloudy starting in the morning continuing until night.
9.116666667,0.85,9.982,143,11.1412,1019.46,Partly cloudy starting in the morning continuing until night.
8.788888889,0.89,13.4596,149,9.7083,1019.47,Partly cloudy starting in the morning continuing until night.
8.861111111,0.84,12.7995,160,7.8729,1019.37,Partly cloudy starting in the morning continuing until night.
8.716666667,0.85,9.821,142,7.8246,1019.95,Partly cloudy starting in the morning continuing until night.
12.15,0.75,13.8138,159,9.9015,1020.07,Partly cloudy starting in the morning continuing until night.
14.88333333,0.69,16.8084,160,9.982,1020.73,Partly cloudy starting in the morning continuing until night.
17.10555556,0.6,15.6814,168,9.982,1020.43,Partly cloudy starting in the morning continuing until night.
18.75,0.62,13.7816,159,9.982,1020.29,Partly cloudy starting in the morning continuing until night.
19.90555556,0.58,15.4399,149,9.982,1019.87,Partly cloudy starting in the morning continuing until night.
20.09444444,0.56,12.9605,152,9.982,1019.44,Partly cloudy starting in the morning continuing until night.
21.01666667,0.5,15.4399,149,9.982,1019.09,Partly cloudy starting in the morning continuing until night.
20.01666667,0.57,11.0124,149,9.982,1019.02,Partly cloudy starting in the morning continuing until night.
18.16111111,0.59,11.3505,140,9.982,1019.05,Partly cloudy starting in the morning continuing until night.
16.2,0.63,9.3058,128,9.982,1019.06,Partly cloudy starting in the morning continuing until night.
16.06666667,0.6,12.4453,149,9.982,1019.46,Partly cloudy starting in the morning continuing until night.
14.75555556,0.63,11.3827,163,9.982,1019.94,Partly cloudy starting in the morning continuing until night.
12.73333333,0.7,10.5938,148,9.9015,1020.08,Partly cloudy starting in the morning continuing until night.
12.24444444,0.73,10.9319,150,14.812,1020.56,Partly cloudy starting in the morning continuing until night.
11.23333333,0.78,10.7548,152,14.0875,1020.85,Partly cloudy starting in the morning continuing until night.
9.488888889,0.83,6.279,169,14.7315,1021.26,Mostly cloudy starting in the morning.
9.516666667,0.83,3.5259,140,14.7315,1021.35,Mostly cloudy starting in the morning.
8.65,0.83,8.4847,22,15.0052,1026.76,Mostly cloudy starting in the morning.
8.444444444,0.86,6.2951,131,9.8049,1021.55,Mostly cloudy starting in the morning.
8.35,0.86,6.2307,139,9.8049,1021.67,Mostly cloudy starting in the morning.
7.961111111,0.89,6.3434,121,9.7566,1022.03,Mostly cloudy starting in the morning.
7.888888889,0.89,4.5402,158,9.7083,1022.36,Mostly cloudy starting in the morning.
7.377777778,0.93,7.6153,121,6.9391,1022.69,Mostly cloudy starting in the morning.
9.794444444,0.84,6.5527,143,8.1788,1023.26,Mostly cloudy starting in the morning.
12.15,0.75,2.9624,298,7.9695,1024,Mostly cloudy starting in the morning.
12.77777778,0.73,4.5724,248,7.9695,1024.68,Mostly cloudy starting in the morning.
14.82222222,0.68,8.3559,222,9.8371,1024.84,Mostly cloudy starting in the morning.
16.95,0.6,9.7244,266,9.8532,1024.95,Mostly cloudy starting in the morning.
16.92777778,0.6,13.1054,319,9.8532,1024.88,Mostly cloudy starting in the morning.
16.76666667,0.68,17.0982,326,7.9212,1024.81,Mostly cloudy starting in the morning.
14.72777778,0.68,23.8924,319,8.1949,1024.88,Mostly cloudy starting in the morning.
12.71111111,0.77,23.6509,329,9.1126,1025.25,Mostly cloudy starting in the morning.
12.36111111,0.75,14.5061,313,8.3398,1025.31,Mostly cloudy starting in the morning.
12.08333333,0.75,14.329,310,6.3434,1025.85,Mostly cloudy starting in the morning.
11.06111111,0.8,20.0928,330,7.2772,1026.36,Mostly cloudy starting in the morning.
11,0.81,20.1733,331,8.4686,1026.73,Mostly cloudy starting in the morning.
10.92777778,0.8,20.8012,322,11.27,1027.08,Mostly cloudy starting in the morning.
10.41666667,0.83,16.6474,332,10.0464,1027.39,Mostly cloudy starting in the morning.
10.31111111,0.74,15.2467,14,14.2163,1027.77,Mostly cloudy starting in the morning.
8.866666667,0.8,14.2324,20,15.8746,1027.85,Mostly cloudy throughout the day.
8.816666667,0.8,10.8675,12,15.8746,1027.85,Mostly cloudy throughout the day.
6.877777778,0.92,4.2343,7,6.5849,1029.62,Mostly cloudy throughout the day.
8.311111111,0.83,11.0446,11,15.8746,1028.02,Mostly cloudy throughout the day.
7.755555556,0.86,11.1895,3,15.8746,1028.02,Mostly cloudy throughout the day.
7.65,0.84,11.5115,352,15.0052,1028.18,Mostly cloudy throughout the day.
7.544444444,0.84,4.7495,339,11.27,1028.23,Mostly cloudy throughout the day.
7.516666667,0.84,10.9158,19,9.9015,1028.14,Mostly cloudy throughout the day.
7.588888889,0.84,9.1931,7,9.9015,1028.63,Mostly cloudy throughout the day.
7.827777778,0.83,11.3988,31,9.982,1029.01,Mostly cloudy throughout the day.
8.938888889,0.72,12.8317,30,10.0464,1029.1,Mostly cloudy throughout the day.
9.122222222,0.72,9.3702,31,10.4006,1029.23,Mostly cloudy throughout the day.
10.11666667,0.71,9.5312,32,10.0464,1028.99,Mostly cloudy throughout the day.
11.16111111,0.62,9.2253,13,10.0464,1028.89,Mostly cloudy throughout the day.
12.2,0.62,8.6779,351,10.4006,1028.23,Mostly cloudy throughout the day.
12.75555556,0.59,7.7602,11,10.0464,1027.98,Mostly cloudy throughout the day.
12.75555556,0.6,4.669,357,9.982,1027.79,Mostly cloudy throughout the day.
12.1,0.63,4.9588,355,10.3523,1027.78,Mostly cloudy throughout the day.
9.927777778,0.71,3.3005,47,9.982,1027.9,Mostly cloudy throughout the day.
7.838888889,0.82,9.3541,280,9.982,1028.4,Mostly cloudy throughout the day.
7.572222222,0.85,3.0429,1,9.6278,1029.02,Mostly cloudy throughout the day.
7.722222222,0.83,3.22,60,15.7297,1029.01,Mostly cloudy throughout the day.
7.655555556,0.84,3.22,40,15.7297,1029.11,Mostly cloudy throughout the day.
7.85,0.86,4.4436,351,14.3934,1029.34,Mostly cloudy throughout the day.
6.538888889,0.89,3.1073,27,9.7566,1029.41,Foggy in the morning.
6.538888889,0.89,3.1073,27,9.6761,1029.62,Foggy in the morning.
8.261111111,0.87,6.7942,289,6.2951,1031.81,Foggy in the morning.
6.516666667,0.89,3.0751,40,5.9248,1029.83,Foggy in the morning.
5.988888889,0.89,6.1824,39,4.3953,1029.93,Foggy in the morning.
6.261111111,0.94,5.8121,43,4.8783,1030.15,Foggy in the morning.
6.011111111,0.87,3.1556,8,4.3953,1030.41,Foggy in the morning.
5.961111111,0.87,4.8461,32,1.4168,1030.69,Foggy in the morning.
7.138888889,0.94,3.7674,30,2.7209,1031.11,Foggy in the morning.
7.727777778,0.89,7.3255,48,3.4937,1031.63,Foggy in the morning.
8.883333333,0.89,4.5402,29,4.025,1031.93,Foggy in the morning.
11.07222222,0.78,5.2808,8,7.728,1031.97,Foggy in the morning.
12.22222222,0.73,7.8246,7,11.27,1032.21,Foggy in the morning.
12.82222222,0.7,10.8836,358,11.27,1031.72,Foggy in the morning.
13.77777778,0.6,11.5598,351,11.4471,1031.33,Foggy in the morning.
12.84444444,0.56,15.5687,329,11.2056,1031.21,Foggy in the morning.
12.77777778,0.6,12.3487,348,11.27,1031.4,Foggy in the morning.
12.33333333,0.65,8.372,353,10.3523,1031.42,Foggy in the morning.
11.13333333,0.71,4.9266,346,9.982,1031.52,Foggy in the morning.
10.09444444,0.77,4.9749,292,9.982,1031.92,Foggy in the morning.
10.09444444,0.77,3.864,326,8.3398,1032.28,Foggy in the morning.
8.983333333,0.88,5.4257,310,7.9695,1032.43,Foggy in the morning.
9.977777778,0.8,6.9552,310,7.9051,1032.63,Foggy in the morning.
9.694444444,0.81,11.0446,318,9.4346,1032.6,Foggy in the morning.
9.377777778,0.81,6.601,328,9.7405,1032.42,Foggy in the morning.
8.866666667,0.83,3.5742,291,7.9051,1032.41,Foggy in the morning.
8.15,0.84,3.8801,157,6.1663,1025.71,Foggy in the morning.
7.8,0.86,6.601,272,6.0697,1031.9,Foggy in the morning.
6.761111111,0.86,3.3488,282,2.0769,1031.5,Foggy in the morning.
5.305555556,0.93,3.6064,292,2.6726,1031.36,Foggy in the morning.
5.211111111,0.93,11.27,300,0.9982,1031.3,Foggy in the morning.
4.166666667,0.92,4.8944,291,0.9499,1031,Foggy in the morning.
7.144444444,0.93,4.7978,270,3.0107,1031.37,Foggy in the morning.
7.777777778,0.89,7.8729,308,5.0393,1031.51,Foggy in the morning.
9.883333333,0.78,3.1556,311,5.0393,1031.29,Foggy in the morning.
10.94444444,0.73,3.3971,304,6.2951,1031.15,Foggy in the morning.
12.2,0.66,1.5617,307,6.2951,1030.87,Foggy in the morning.
12.24444444,0.61,3.1234,241,8.1949,1029.99,Foggy in the morning.
12.28888889,0.61,4.7978,273,9.2414,1029.41,Foggy in the morning.
12.24444444,0.61,3.542,229,10.0464,1028.69,Foggy in the morning.
12.15,0.61,3.5259,249,10.0464,1028.29,Foggy in the morning.
12.07777778,0.65,2.3506,243,10.0303,1027.91,Foggy in the morning.
10.94444444,0.71,3.3327,213,8.05,1027.6,Foggy in the morning.
8.883333333,0.83,1.7066,261,8.05,1027.51,Foggy in the morning.
7.877777778,0.78,3.4132,30,8.3398,1027.34,Foggy in the morning.
7.222222222,0.79,2.7853,51,7.1323,1027.08,Foggy in the morning.
7.177777778,0.83,3.0751,40,7.1323,1026.58,Foggy in the morning.
8.2,0.78,3.1073,94,8.3076,1026.07,Foggy in the morning.
8.238888889,0.83,3.0751,153,7.9695,1025.41,Foggy in the morning.
8.238888889,0.83,5.9731,169,7.9695,1024.98,Partly cloudy throughout the day.
6.977777778,0.83,16.583,150,9.9015,1016.54,Partly cloudy throughout the day.
7.733333333,0.86,10.8997,170,6.0697,1023.79,Partly cloudy throughout the day.
7.733333333,0.83,10.8997,160,6.1985,1022.97,Partly cloudy throughout the day.
7.044444444,0.85,12.9444,159,6.6493,1023.05,Partly cloudy throughout the day.
6.183333333,0.86,9.5634,168,6.0697,1021.88,Partly cloudy throughout the day.
6.138888889,0.8,10.7226,177,6.0697,1021.55,Partly cloudy throughout the day.
5.033333333,0.87,7.9212,165,6.3434,1021.16,Partly cloudy throughout the day.
7.711111111,0.84,14.1519,170,9.8049,1020.76,Partly cloudy throughout the day.
9.938888889,0.73,21.3808,171,9.9015,1020.08,Partly cloudy throughout the day.
11.12777778,0.72,15.6331,170,9.982,1020.02,Partly cloudy throughout the day.
12.22222222,0.62,15.939,171,10.0464,1019.25,Partly cloudy throughout the day.
12.85,0.64,19.8996,169,10.0464,1018.25,Partly cloudy throughout the day.
13.02777778,0.63,15.456,158,10.3523,1017.29,Partly cloudy throughout the day.
13.96111111,0.59,15.9068,151,9.982,1016.06,Partly cloudy throughout the day.
12.89444444,0.59,14.329,161,9.982,1015.37,Partly cloudy throughout the day.
12.4,0.65,10.1591,167,8.4203,1015.26,Partly cloudy throughout the day.
9.027777778,0.77,8.0017,150,6.2951,1015.38,Partly cloudy throughout the day.
8.911111111,0.83,5.0232,158,6.2951,1015.77,Partly cloudy throughout the day.
8.033333333,0.82,11.3022,133,9.982,1015.8,Partly cloudy throughout the day.
8.727777778,0.78,13.8943,159,9.982,1015.47,Partly cloudy throughout the day.
8.794444444,0.75,16.9855,168,14.812,1015.28,Partly cloudy throughout the day.
7.688888889,0.78,16.1644,158,14.0875,1015.39,Partly cloudy throughout the day.
6.738888889,0.83,13.846,169,11.8979,1015.15,Partly cloudy throughout the day.
6.3,0.86,10.9963,178,9.9015,1015.23,Mostly cloudy starting overnight.
8.833333333,0.8,18.7726,148,11.6886,1013.13,Mostly cloudy starting overnight.
7.294444444,0.8,17.0016,150,9.9015,1014.46,Mostly cloudy starting overnight.
7.316666667,0.79,13.9587,169,9.9015,1014.33,Mostly cloudy starting overnight.
7.205555556,0.84,13.7977,147,11.6081,1014.24,Mostly cloudy starting overnight.
7.85,0.83,15.5204,150,9.9015,1013.96,Mostly cloudy starting overnight.
7.827777778,0.83,16.9533,169,9.8049,1014.15,Mostly cloudy starting overnight.
7.788888889,0.84,15.0052,160,9.982,1014.62,Mostly cloudy starting overnight.
7.894444444,0.83,14.0231,159,9.8049,1015.21,Mostly cloudy starting overnight.
8.955555556,0.84,14.1519,160,9.8532,1015.22,Mostly cloudy starting overnight.
11.08888889,0.78,15.9068,150,9.9015,1015.07,Mostly cloudy starting overnight.
12.82222222,0.73,17.0821,159,9.9015,1014.64,Mostly cloudy starting overnight.
14.95,0.63,15.8102,159,9.982,1014.04,Mostly cloudy starting overnight.
16.14444444,0.58,15.6009,158,9.982,1013.47,Mostly cloudy starting overnight.
17.17222222,0.59,15.456,158,9.982,1012.74,Mostly cloudy starting overnight.
17.21666667,0.59,12.8156,150,9.982,1012.27,Mostly cloudy starting overnight.
16.35,0.6,10.1591,151,7.2128,1012.39,Mostly cloudy starting overnight.
14.97222222,0.67,9.4507,149,6.1985,1012.74,Mostly cloudy starting overnight.
13.86111111,0.68,10.948,140,8.05,1012.93,Mostly cloudy starting overnight.
13.9,0.68,14.4578,136,8.3398,1013.01,Mostly cloudy starting overnight.
12.38333333,0.72,15.6492,150,8.05,1013.04,Mostly cloudy starting overnight.
11.80555556,0.71,14.007,159,8.05,1013.42,Mostly cloudy starting overnight.
11.56666667,0.73,18.837,137,9.9015,1013.57,Mostly cloudy starting overnight.
10.13888889,0.77,16.9855,140,8.05,1013.22,Mostly cloudy starting overnight.
10,0.77,20.0123,149,11.8979,1013.12,Mostly cloudy starting in the morning continuing until night.
13.5,0.75,22.7493,156,14.168,1007.95,Mostly cloudy starting in the morning continuing until night.
9.4,0.78,19.8996,140,11.8979,1012.41,Mostly cloudy starting in the morning continuing until night.
9.444444444,0.78,20.2055,150,11.8979,1011.64,Mostly cloudy starting in the morning continuing until night.
9.688888889,0.78,19.8996,148,11.6081,1011.25,Mostly cloudy starting in the morning continuing until night.
10.99444444,0.72,24.6169,150,11.1251,1010.83,Mostly cloudy starting in the morning continuing until night.
11.08888889,0.78,23.345,159,11.1251,1010.38,Mostly cloudy starting in the morning continuing until night.
12.02777778,0.76,22.4434,158,7.4865,1011.49,Mostly cloudy starting in the morning continuing until night.
12.12777778,0.81,27.4183,160,7.9695,1011.24,Mostly cloudy starting in the morning continuing until night.
12.82222222,0.83,26.2913,160,9.8532,1010.77,Mostly cloudy starting in the morning continuing until night.
14.92777778,0.73,24.3754,160,9.9015,1011.23,Mostly cloudy starting in the morning continuing until night.
16.08888889,0.73,24.955,169,9.982,1010.65,Mostly cloudy starting in the morning continuing until night.
17.24444444,0.64,29.5274,170,9.982,1010.32,Mostly cloudy starting in the morning continuing until night.
18.87777778,0.62,22.379,170,10.3523,1009.66,Mostly cloudy starting in the morning continuing until night.
20.06666667,0.58,25.0999,170,9.982,1009.1,Mostly cloudy starting in the morning continuing until night.
19.04444444,0.61,20.6724,170,9.982,1009,Mostly cloudy starting in the morning continuing until night.
18.17222222,0.6,20.5758,168,10.3523,1008.84,Mostly cloudy starting in the morning continuing until night.
17.21666667,0.64,25.9532,160,9.982,1008.61,Mostly cloudy starting in the morning continuing until night.
16.08333333,0.63,25.9854,150,9.982,1008.9,Mostly cloudy starting in the morning continuing until night.
15.08333333,0.68,25.4863,150,9.982,1008.85,Mostly cloudy starting in the morning continuing until night.
14.97222222,0.64,27.6276,160,9.982,1008.7,Mostly cloudy starting in the morning continuing until night.
14.97222222,0.65,27.6115,159,14.9086,1008.4,Mostly cloudy starting in the morning continuing until night.
14.8,0.69,26.404,158,14.168,1008.41,Mostly cloudy starting in the morning continuing until night.
14.41666667,0.69,27.0963,160,14.9086,1007.41,Mostly cloudy starting in the morning continuing until night.
16.5,0.76,14.1197,160,15.8263,1009.29,Mostly cloudy throughout the day.
15.9,0.79,13.524,160,14.9086,1008.82,Mostly cloudy throughout the day.
14.53888889,0.92,5.2164,191,14.0875,1007.77,Mostly cloudy throughout the day.
15.46111111,0.82,13.363,221,14.812,1009,Mostly cloudy throughout the day.
14.46666667,0.87,3.3649,187,11.8979,1008.98,Mostly cloudy throughout the day.
14.42222222,0.88,2.4955,334,9.9015,1008.86,Mostly cloudy throughout the day.
14.42222222,0.9,5.9087,96,7.9695,1008.3,Mostly cloudy throughout the day.
13.86666667,0.9,3.2361,124,4.9105,1008,Mostly cloudy throughout the day.
13.91666667,0.91,6.3112,163,5.8926,1008.43,Mostly cloudy throughout the day.
16.01666667,0.82,9.1609,123,7.8729,1008.44,Mostly cloudy throughout the day.
17.71111111,0.74,4.9266,163,11.1251,1008.92,Mostly cloudy throughout the day.
19.83888889,0.69,2.3989,157,10.0303,1008.85,Mostly cloudy throughout the day.
21.01666667,0.55,5.0232,137,10.0464,1008.6,Mostly cloudy throughout the day.
22.75555556,0.49,5.313,180,11.27,1008.11,Mostly cloudy throughout the day.
22.77222222,0.48,7.3094,106,11.4471,1007.71,Mostly cloudy throughout the day.
23.79444444,0.46,7.9534,163,11.27,1007.12,Mostly cloudy throughout the day.
22.8,0.48,9.5956,180,11.2056,1006.8,Mostly cloudy throughout the day.
22.28888889,0.49,7.5992,143,10.3523,1006.72,Mostly cloudy throughout the day.
19.97222222,0.62,7.9695,130,9.982,1006.68,Mostly cloudy throughout the day.
18.81666667,0.66,9.2253,121,9.982,1006.64,Mostly cloudy throughout the day.
18.65555556,0.67,10.6743,112,11.0768,1007.12,Mostly cloudy throughout the day.
17.11111111,0.76,25.4702,260,5.2808,1006.84,Mostly cloudy throughout the day.
15.56111111,0.9,10.5133,288,5.2164,1008.06,Mostly cloudy throughout the day.
15.57777778,0.92,7.5187,134,9.982,1008.22,Mostly cloudy throughout the day.
13.91111111,0.73,24.8262,160,14.9086,1007.1,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
9.377777778,0.85,8.7101,163,14.9569,1010.85,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.35,0.73,24.8262,160,14.9086,1005.79,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.90555556,0.7,27.7403,150,14.9086,1005,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.9,0.71,32.9728,158,14.168,1004.72,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.97777778,0.68,29.3825,150,11.2056,1003.99,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
13.91111111,0.77,32.2161,150,11.1251,1003.8,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.88888889,0.73,29.8011,158,14.4578,1003.52,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
15.02222222,0.73,32.039,160,11.2056,1003.55,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
17.22222222,0.68,34.0193,170,9.982,1003.7,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
19.04444444,0.61,33.3592,170,10.4006,1003.38,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
21.15555556,0.57,34.293,170,11.27,1002.63,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
22.31111111,0.53,35.9191,170,11.27,1002.03,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
22.4,0.49,33.0533,170,11.3988,1002.19,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
22.42777778,0.49,34.5828,170,11.27,1001.55,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
20.85,0.54,33.0533,162,11.27,1001.4,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
19.75555556,0.62,26.5328,182,10.8353,1001.57,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
17.56666667,0.71,31.3628,211,11.1251,1002.7,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
15.97222222,0.68,22.2824,319,11.2056,1005.22,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
14.9,0.69,12.5902,283,10.6743,1006.57,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
12.71111111,0.73,0.5152,226,11.2056,1007.92,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
12.15,0.77,6.5849,181,15.8263,1008.19,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
12.55555556,0.73,10.5938,170,14.9569,1008.89,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
